"celex","date_force","force"
"31964R0129","1964-10-20","false"
"31964R0131","1964-10-01","false"
"31964R0135","1964-11-06","false"
"31964R0141","1964-10-28","false"
"31964R0142","1964-11-01","false"
"31964R0143","1964-10-28","false"
"31964R0144","1964-10-28","false"
"31964R0157","1964-10-31","false"
"31964R0158","1964-11-01","false"
"31964R0166","1964-11-01","false"
"31964R0167","1964-11-01","false"
"31964R0173","1964-11-07","false"
"31964R0182","1964-11-01","true"
"31964R0183","1964-12-15","false"
"31964R0184","1964-11-27","false"
"31964R0188","1965-01-13","false"
"31964R0189","1965-01-01","false"
"31964R0199","1964-01-01","false"
"31964R0200","1962-01-10","false"
"31964R0201","1965-01-17","false"
"31964R0202","1964-01-01","false"
"31964R0203","1962-01-10","false"
"31964R0204","1965-01-17","false"
"31964S0001","1964-02-01","false"
"31964S0011","1964-06-02","false"
"31964S0013","1964-07-01","false"
"31964S0015","1964-09-30","false"
"31964Y0530(01)","1963-01-01","false"
"31965D0008","1965-03-01","false"
"31965D0010","1965-01-01","false"
"31965D0011","1965-01-01","false"
"31965D0012","1965-01-01","false"
"31965D0015","1965-01-01","false"
"31965D0016","1965-01-01","false"
"31965D0017","1965-01-01","false"
"31965D0018","1965-01-01","false"
"31965D0019","1965-01-01","false"
"31965D0026","1965-06-15","false"
"31965D0037","1965-01-01","false"
"31965D0038","1965-01-01","false"
"31965D0039","1965-01-01","false"
"31965D0040","1965-01-01","false"
"31965D0041","1965-01-01","false"
"31965D0042","1965-01-01","false"
"31965D0043","1965-01-01","false"
"31965D0044","1965-01-01","false"
"31965D0045","1965-01-01","false"
"31965D0046","1965-01-01","false"
"31965D0046(01)","1965-12-31","false"
"31965D0047","1965-01-01","false"
"31965D0048","1965-01-01","false"
"31965D0049","1965-01-01","false"
"31965D0050","1965-01-01","false"
"31965D0052","1965-01-01","false"
"31965D0053","1965-02-05","false"
"31965D0054","1965-01-01","false"
"31965D0055","1965-01-01","false"
"31965D0067","1965-02-15","false"
"31965D0068","1965-02-02","false"
"31965D0069","1965-02-10","false"
"31965D0082","1965-02-01","false"
"31965D0157","1965-03-15","false"
"31965D0217","1965-04-04","false"
"31965D0218","1965-04-04","false"
"31965D0219","1965-04-04","false"
"31965D0220","1965-04-04","false"
"31965D0229","1965-04-04","false"
"31965D0230","1965-04-04","false"
"31965D0231","1965-04-04","false"
"31965D0232","1965-04-04","false"
"31965D0245","1965-06-16","false"
"31965D0246","1965-04-01","false"
"31965D0247","1965-08-01","false"
"31965D0248","1965-04-01","false"
"31965D0249","1965-04-01","false"
"31965D0250","1965-04-01","false"
"31965D0251","1965-04-01","false"
"31965D0253","1965-01-01","false"
"31965D0256","1965-04-14","false"
"31965D0258","1965-04-29","false"
"31965D0266","1965-05-15","false"
"31965D0270","1965-05-24","false"
"31965D0271","1965-05-24","false"
"31965D0297","1965-05-20","false"
"31965D0312","1965-06-23","false"
"31965D0313","1965-07-01","false"
"31965D0314","1965-07-01","false"
"31965D0319","1965-07-01","false"
"31965D0320","1965-07-01","false"
"31965D0356","1965-06-16","false"
"31965D0370","1965-01-01","false"
"31965D0396","1965-08-01","false"
"31965D0426","1965-04-07","false"
"31965D0446","1965-10-01","false"
"31965D0472","1965-11-01","false"
"31965D0498","1966-01-01","false"
"31965D0499","1966-01-01","false"
"31965D0500","1966-01-01","false"
"31965D0501","1966-01-01","false"
"31965D0502","1966-01-01","false"
"31965D0503","1965-11-01","false"
"31965D0524","1965-12-01","false"
"31965D0571","1966-01-01","false"
"31965D0572","1965-12-29","false"
"31965D0583","1966-01-01","false"
"31965G0324","1966-11-01","false"
"31965H0014","1965-01-01","false"
"31965K0001","1965-12-01","false"
"31965L0001","1964-12-15","false"
"31965L0065","1965-02-03","false"
"31965L0066","1965-02-03","false"
"31965L0264","1965-05-14","false"
"31965L0269","1965-05-14","false"
"31965L0276","1965-06-30","false"
"31965L0277","1965-05-18","false"
"31965L0328","1965-06-16","false"
"31965L0329","1965-06-16","false"
"31965L0330","1965-06-16","false"
"31965L0400","1965-07-28","false"
"31965L0401","1965-07-28","false"
"31965L0469","1965-10-26","false"
"31965L0569","1965-12-24","false"
"31965Q0801","1965-08-03","false"
"31965R0001","1965-02-24","false"
"31965R0002","1965-01-01","false"
"31965R0004","1965-01-01","true"
"31965R0005","1965-01-01","false"
"31965R0007","1965-02-24","false"
"31965R0008","1965-01-01","false"
"31965R0009","1965-02-08","false"
"31965R0009(01)","1965-01-01","false"
"31965R0010","1965-02-25","false"
"31965R0010(01)","1965-01-01","false"
"31965R0011","1965-02-25","false"
"31965R0011(01)","1965-01-01","false"
"31965R0013","1965-01-01","false"
"31965R0015","1965-01-01","false"
"31965R0019","1965-03-26","true"
"31965R0020","1965-03-07","false"
"31965R0021","1965-03-26","false"
"31965R0026","1965-03-17","false"
"31965R0030","1965-01-01","true"
"31965R0031","1965-01-01","false"
"31965R0032","1965-01-01","false"
"31965R0033","1965-01-01","false"
"31965R0034","1964-07-01","false"
"31965R0046","1965-03-31","false"
"31965R0051","1965-04-23","false"
"31965R0054","1965-04-11","true"
"31965R0055","1965-04-18","false"
"31965R0056","1965-04-18","false"
"31965R0062","1965-05-31","true"
"31965R0063","1965-05-23","false"
"31965R0064","1965-05-24","false"
"31965R0065","1965-05-21","false"
"31965R0078","1965-07-01","false"
"31965R0079","1965-07-13","false"
"31965R0080","1965-07-01","false"
"31965R0083","1965-06-27","false"
"31965R0084","1965-06-27","false"
"31965R0085","1965-06-29","false"
"31965R0086","1965-06-29","false"
"31965R0087","1965-06-30","false"
"31965R0088","1965-06-30","false"
"31965R0089","1965-06-30","false"
"31965R0090","1965-07-01","false"
"31965R0093","1965-07-01","false"
"31965R0094","1965-07-01","false"
"31965R0096","1965-07-03","false"
"31965R0099","1965-07-09","false"
"31965R0108","1965-07-12","false"
"31965R0109","1960-08-01","false"
"31965R0117","1965-07-30","false"
"31965R0121","1965-09-21","false"
"31965R0133","1965-10-01","false"
"31965R0160","1965-01-01","false"
"31965R0163","1965-12-10","false"
"31965R0165","1965-12-31","false"
"31965R0174","1962-01-01","false"
"31965S0001","1965-03-15","true"
"31965S0003","1965-03-01","false"
"31965S0005","1965-04-01","true"
"31965S0006","1965-04-01","false"
"31965S0008","1965-07-01","false"
"31965S0017","1966-04-01","false"
"31965S0019","1965-12-15","false"
"31965X0449","1965-10-14","false"
"31965Y0315(01)","1964-01-01","false"
"31966D0003","1966-01-01","false"
"31966D0008","1966-01-01","false"
"31966D0010","1966-01-01","false"
"31966D0019","1966-06-20","false"
"31966D0021(01)","1967-01-01","false"
"31966D0023","1967-04-01","false"
"31966D0029","1965-12-31","false"
"31966D0030","1966-01-01","false"
"31966D0030(01)","1966-08-09","false"
"31966D0031(01)","1962-07-13","false"
"31966D0045","1966-03-01","false"
"31966D0057(01)","1966-12-27","false"
"31966D0058","1965-12-27","false"
"31966D0058(01)","1966-12-27","false"
"31966D0079","1966-01-01","false"
"31966D0080","1966-01-01","false"
"31966D0081","1966-01-01","false"
"31966D0082","1966-01-01","false"
"31966D0083","1966-01-01","false"
"31966D0084","1966-01-01","false"
"31966D0089","1966-01-01","false"
"31966D0090","1966-01-01","false"
"31966D0091","1966-01-01","false"
"31966D0092","1966-01-01","false"
"31966D0093","1966-01-01","false"
"31966D0094","1966-01-01","false"
"31966D0095","1966-01-01","false"
"31966D0096","1966-01-01","false"
"31966D0097","1966-01-01","false"
"31966D0098","1966-01-01","false"
"31966D0099","1966-01-01","false"
"31966D0100","1966-01-01","false"
"31966D0101","1966-01-01","false"
"31966D0102","1966-01-01","false"
"31966D0105","1966-01-01","false"
"31966D0112","1966-01-01","false"
"31966D0113","1966-01-01","false"
"31966D0114","1966-01-01","false"
"31966D0123","1966-01-01","false"
"31966D0124","1966-01-01","false"
"31966D0161","1963-02-19","false"
"31966D0169","1966-03-17","false"
"31966D0172","1966-01-01","false"
"31966D0173","1966-01-01","false"
"31966D0176","1966-03-19","false"
"31966D0228","1966-04-01","false"
"31966D0229","1966-04-01","false"
"31966D0230","1966-04-01","false"
"31966D0231","1966-04-01","false"
"31966D0232","1966-04-01","false"
"31966D0263","1966-04-06","false"
"31966D0288","1966-04-01","false"
"31966D0291","1966-04-01","false"
"31966D0303","1966-07-01","false"
"31966D0304","1966-07-01","false"
"31966D0315","1966-04-29","false"
"31966D0341","1966-01-01","false"
"31966D0342","1966-01-01","false"
"31966D0343","1966-01-01","false"
"31966D0370","1966-06-20","false"
"31966D0372","1966-06-10","false"
"31966D0376","1966-05-01","false"
"31966D0377","1966-05-01","false"
"31966D0378","1966-05-01","false"
"31966D0386","1966-07-01","false"
"31966D0399","1966-06-14","false"
"31966D0418","1966-06-16","false"
"31966D0419","1966-06-16","false"
"31966D0459","1966-08-01","false"
"31966D0461","1966-06-20","false"
"31966D0473","1966-07-01","false"
"31966D0556","1966-10-12","true"
"31966D0589","1967-01-01","false"
"31966D0590","1967-01-01","false"
"31966D0591","1967-01-01","false"
"31966D0592","1967-01-01","false"
"31966D0593","1967-01-01","false"
"31966D0594","1967-01-01","false"
"31966D0595","1967-01-01","false"
"31966D0596","1967-01-01","false"
"31966D0597","1967-01-01","false"
"31966D0602","1967-01-01","false"
"31966D0603","1967-01-01","false"
"31966D0604","1967-01-01","false"
"31966D0605","1967-01-01","false"
"31966D0606","1967-01-01","false"
"31966D0607","1967-01-01","false"
"31966D0608","1967-01-01","false"
"31966D0609","1967-01-01","false"
"31966D0610","1967-01-01","false"
"31966D0611","1966-11-01","false"
"31966D0613","1966-04-01","false"
"31966D0633","1967-01-01","false"
"31966D0641","1966-07-01","false"
"31966D0642","1966-07-01","false"
"31966D0643","1967-01-01","false"
"31966D0644","1967-01-01","false"
"31966D0645","1967-01-01","false"
"31966D0646","1967-01-01","false"
"31966D0647","1967-01-01","false"
"31966D0648","1967-01-01","false"
"31966D0656","1967-07-01","false"
"31966D0673","1966-11-01","false"
"31966D0675","1967-01-01","false"
"31966D0677","1966-11-28","true"
"31966D0722","1967-01-01","false"
"31966D0735","1966-12-27","false"
"31966D0737","1967-01-01","false"
"31966D0740","1966-12-31","true"
"31966D0741","1967-01-01","false"
"31966D0742","1967-01-01","false"
"31966D0743","1967-01-01","false"
"31966D0744","1967-01-01","false"
"31966D0745","1966-12-22","false"
"31966D0746","1967-01-01","false"
"31966D0747","1967-01-01","false"
"31966D0751","1967-01-01","false"
"31966D0753","1962-01-01","false"
"31966G0616","1966-10-27","true"
"31966H0484","1966-07-18","true"
"31966K0001","1966-11-30","false"
"31966L0045","1966-10-28","false"
"31966L0162","1966-03-01","false"
"31966L0400","1966-06-15","false"
"31966L0401","1966-06-15","true"
"31966L0402","1966-06-15","true"
"31966L0403","1966-06-15","false"
"31966L0404","1966-06-15","false"
"31966L0454","1966-07-29","false"
"31966L0600","1966-10-26","false"
"31966L0601","1966-10-26","false"
"31966L0682","1966-11-09","false"
"31966L0683","1966-11-09","true"
"31966L0722","1966-12-16","false"
"31966L0723","1966-11-25","false"
"31966R0001","1966-01-01","false"
"31966R0002","1965-01-01","false"
"31966R0005","1966-01-01","false"
"31966R0010","1967-01-01","true"
"31966R0013","1966-02-21","false"
"31966R0014","1966-01-01","false"
"31966R0014(01)","1966-07-01","false"
"31966R0015","1966-12-01","false"
"31966R0016","1966-03-04","false"
"31966R0016(01)","1967-01-01","false"
"31966R0017","1966-03-05","false"
"31966R0017(01)","1966-12-28","false"
"31966R0027","1966-03-26","false"
"31966R0037","1966-03-31","false"
"31966R0041","1966-05-09","false"
"31966R0052","1965-10-01","false"
"31966R0053","1966-06-01","false"
"31966R0066","1966-06-19","false"
"31966R0067","1966-06-21","false"
"31966R0068","1966-07-10","false"
"31966R0070","1966-07-14","false"
"31966R0083","1966-07-01","false"
"31966R0087","1966-07-03","false"
"31966R0091","1966-07-05","false"
"31966R0094","1964-02-01","false"
"31966R0095","1965-07-30","false"
"31966R0109","1966-08-01","false"
"31966R0110","1966-08-01","false"
"31966R0111","1966-08-01","false"
"31966R0112","1966-08-18","false"
"31966R0117","1966-08-29","false"
"31966R0118","1966-08-30","false"
"31966R0121","1966-01-01","false"
"31966R0122","1966-01-01","false"
"31966R0130","1966-10-11","false"
"31966R0133","1966-09-30","false"
"31966R0136","1966-10-01","false"
"31966R0150","1966-10-22","false"
"31966R0155","1966-11-16","false"
"31966R0156","1966-11-16","false"
"31966R0157","1966-11-16","false"
"31966R0158","1966-11-16","false"
"31966R0159","1966-11-16","false"
"31966R0160","1966-11-01","false"
"31966R0162","1966-10-30","false"
"31966R0163","1966-11-01","false"
"31966R0164","1966-11-01","false"
"31966R0165","1966-11-01","false"
"31966R0166","1966-11-01","false"
"31966R0167","1966-11-01","false"
"31966R0168","1966-11-01","false"
"31966R0171","1966-10-30","false"
"31966R0172","1966-11-10","false"
"31966R0173","1966-11-10","false"
"31966R0174","1966-11-10","false"
"31966R0175","1966-11-10","false"
"31966R0177","1966-11-09","false"
"31966R0183","1966-11-20","true"
"31966R0184","1966-11-24","false"
"31966R0186","1966-11-27","false"
"31966R0189","1967-01-01","false"
"31966R0190","1966-12-01","false"
"31966R0191","1966-12-01","false"
"31966R0192","1966-12-01","false"
"31966R0198","1967-01-01","true"
"31966R0206","1966-12-30","false"
"31966R0211","1967-01-01","false"
"31966R0212","1966-12-22","false"
"31966R0214","1967-03-06","false"
"31966R0215","1967-03-06","false"
"31966R0216","1967-03-06","false"
"31966R0217","1966-12-25","false"
"31966R0218","1966-11-01","false"
"31966R0219","1966-12-26","false"
"31966R0220","1967-01-01","false"
"31966R0222","1966-12-01","false"
"31966R0223","1967-01-01","false"
"31966R0224","1967-01-16","false"
"31966R0226","1966-12-30","false"
"31966S0001","1966-01-01","false"
"31966S0010","1966-07-01","false"
"31966S0022","1967-01-01","true"
"31966X0431","1960-07-19","false"
"31966Y0514(01)","1965-02-01","false"
"31967D0001","1967-01-01","false"
"31967D0002","1967-01-01","false"
"31967D0009(01)","1967-06-15","false"
"31967D0019","1967-06-24","false"
"31967D0020","1967-07-04","false"
"31967D0022","1967-01-01","false"
"31967D0023","1967-01-01","false"
"31967D0024","1967-01-01","false"
"31967D0025","1967-01-01","false"
"31967D0026","1967-01-01","false"
"31967D0027","1967-01-01","false"
"31967D0027(01)","1967-10-29","false"
"31967D0028","1967-01-01","false"
"31967D0037","1967-01-01","false"
"31967D0037(01)","1968-01-01","false"
"31967D0038","1967-01-01","false"
"31967D0039","1966-12-07","false"
"31967D0048","1966-12-05","false"
"31967D0049","1967-01-01","false"
"31967D0050","1967-01-01","false"
"31967D0051","1967-01-01","false"
"31967D0052","1965-12-31","false"
"31967D0057","1967-01-01","false"
"31967D0058","1967-01-01","false"
"31967D0059","1967-01-01","false"
"31967D0112","1966-12-01","false"
"31967D0129","1966-04-01","false"
"31967D0142","1967-02-24","false"
"31967D0221","1967-04-01","false"
"31967D0223","1967-05-01","false"
"31967D0229","1967-04-01","false"
"31967D0230","1967-04-01","false"
"31967D0231","1967-04-01","false"
"31967D0232","1967-04-01","false"
"31967D0233","1967-04-01","false"
"31967D0246","1967-04-10","false"
"31967D0250","1967-04-11","false"
"31967D0251","1967-06-01","false"
"31967D0285","1967-01-01","false"
"31967D0297","1967-07-01","false"
"31967D0299","1967-04-28","false"
"31967D0300","1967-05-01","false"
"31967D0328","1967-01-01","false"
"31967D0329","1967-01-01","false"
"31967D0330","1967-01-01","false"
"31967D0336","1967-05-22","false"
"31967D0377","1967-04-01","false"
"31967D0378","1967-04-01","false"
"31967D0424","1967-07-05","false"
"31967D0425","1967-07-05","false"
"31967D0434","1967-07-01","false"
"31967D0454","1966-06-15","false"
"31967D0458","1967-07-01","false"
"31967D0462","1967-07-03","false"
"31967D0465","1967-07-01","false"
"31967D0499","1967-06-16","false"
"31967D0500","1967-06-16","false"
"31967D0501","1967-06-16","false"
"31967D0504","1967-07-01","false"
"31967D0506","1967-07-01","false"
"31967D0508","1967-08-01","false"
"31967D0515","1967-07-06","false"
"31967D0517","1967-07-28","false"
"31967D0526","1967-08-20","false"
"31967D0543","1967-07-28","false"
"31967D0569","1967-07-17","false"
"31967D0615","1967-09-21","false"
"31967D0617","1966-01-01","false"
"31967D0642","1967-11-01","false"
"31967D0659","1967-10-01","false"
"31967D0697","1968-01-01","false"
"31967D0720","1968-01-01","false"
"31967D0721","1968-01-01","false"
"31967D0722","1968-01-01","false"
"31967D0723","1967-11-01","false"
"31967D0761","1967-12-16","false"
"31967D0770","1967-12-12","false"
"31967D0773","1967-12-01","false"
"31967D0790","1967-12-14","false"
"31967G0279","1967-04-18","true"
"31967G0372","1967-06-06","true"
"31967G0518","1966-07-26","true"
"31967H0125","1967-01-31","true"
"31967H0452","1967-04-01","false"
"31967L0043","1967-01-13","false"
"31967L0126","1967-01-31","false"
"31967L0227","1967-04-12","false"
"31967L0228","1967-04-12","false"
"31967L0364","1967-06-05","false"
"31967L0427","1967-06-28","false"
"31967L0428","1967-06-28","false"
"31967L0530","1967-07-25","false"
"31967L0531","1967-07-26","false"
"31967L0532","1967-07-26","false"
"31967L0548","1967-06-29","false"
"31967L0653","1967-10-25","false"
"31967L0654","1967-10-26","false"
"31967Q0426","1967-07-06","false"
"31967R0002","1967-01-01","false"
"31967R0003","1967-01-01","false"
"31967R0004","1967-01-01","false"
"31967R0005","1967-01-01","false"
"31967R0006","1967-01-01","false"
"31967R0007","1967-01-01","false"
"31967R0007(01)","1966-12-01","false"
