"celex","date"
"31983R2541","1983-06-09"
"31986R0326","1986-02-15"
"31978R0981","1978-05-16"
"31973R2001","1973-07-26"
"31981R3744","1981-12-07"
"31978R1710","1978-07-21"
"31999R2181","1999-10-14"
"31995R2702","1995-11-22"
"31981R3621","1981-12-15"
"32013R1133","2013-11-07"
"32015R0255","2015-02-13"
"31992R3049","1992-10-23"
"31970R2407","1970-12-01"
"31968R2116","1968-12-20"
"31978R2669","1978-11-15"
"32005R0494","2005-03-31"
"31979R0367","1979-02-21"
"31993R1172","1993-05-14"
"32006R1865","2006-12-15"
"31990R3693","1990-12-19"
"31998R2626","1998-12-03"
"31975R0169","1975-01-24"
"31996R0583","1996-04-01"
"31977R2332","1977-10-26"
"31994R1033","1994-05-03"
"31985R1826","1985-07-02"
"32011R0409","2011-04-27"
"31993R2999","1993-10-30"
"31997R0160","1997-01-29"
"31991R0965","1991-04-19"
"31993R1579","1993-06-23"
"31976R1401","1976-06-19"
"32001R0349","2001-02-21"
"32001R2273","2001-11-22"
"31997R1020","1997-06-05"
"31994R1458","1994-06-23"
"32005R0168","2005-01-31"
"31979R0396","1979-02-28"
"31984R0813","1984-03-30"
"32017R1491","2017-08-21"
"31983R0739","1983-03-31"
"31983R0446","1983-02-25"
"31984R2978","1984-10-29"
"31989R2599","1989-08-29"
"32011R0563","2011-06-10"
"31989R0061","1989-01-13"
"32007R0684","2007-06-19"
"31983R0545","1983-03-08"
"31996R1465","1996-07-25"
"32015R1822","2015-10-09"
"32001R0100","2001-01-18"
"31988R2046","1988-07-09"
"31975R3227","1975-12-09"
"32012R0926","2012-10-09"
"31990R2360","1990-08-11"
"31991R2545","1991-08-28"
"32008R0382","2008-04-21"
"31985R2660","1985-09-21"
"31983R3655","1983-12-23"
"31993R2393","1993-08-28"
"31996R1147","1996-06-25"
"31976R1239","1976-05-27"
"31979R2734","1979-12-06"
"31995R2737","1995-11-27"
"31973R1523","1973-06-08"
"32002R1303","2002-07-18"
"31973R2993","1973-10-31"
"31994R1704","1994-07-12"
"31982R3240","1982-11-15"
"31996R1405","1996-07-19"
"31994R0545","1994-03-11"
"31988R3134","1988-10-11"
"32007R1335","2007-11-15"
"31983R0378","1983-02-17"
"32010R0344","2010-04-22"
"31983R1003","1983-04-28"
"31992R2254","1992-07-31"
"32013R1248","2013-11-28"
"32009R0941","2009-10-08"
"31997R0996","1997-06-03"
"31987R1354","1987-05-16"
"31992R0665","1992-03-17"
"32015R0549","2015-04-07"
"32017R0058","2016-12-14"
"31998R2676","1998-12-10"
"31980R2309","1980-09-03"
"31992R0939","1992-04-15"
"32004R1577","2004-09-08"
"31992R0563","1992-03-05"
"31988R3310","1988-10-27"
"32014R1100","2014-10-17"
"31991R0851","1991-04-05"
"31995R1749","1995-07-18"
"31974R2860","1974-11-14"
"31997R1970","1997-10-09"
"31970R1863","1970-09-16"
"31988R2460","1988-08-05"
"32012R0031","2012-01-13"
"32007R1382","2007-11-26"
"31989R0131","1989-01-21"
"31981R0933","1981-04-06"
"31990R0115","1990-01-16"
"32016R0871","2016-06-01"
"31989R3454","1989-11-17"
"31996R0932","1996-05-24"
"31997R0226","1997-02-06"
"31994R2748","1994-11-10"
"31981R2007","1981-07-13"
"31993R3319","1993-12-02"
"32007R0324","2007-03-23"
"31973R3231","1973-11-30"
"31980R1898","1980-07-09"
"31984R0214","1984-01-18"
"32011R0130","2011-02-11"
"32005R1782","2005-10-28"
"32002R0775","2002-05-08"
"32017R1234","2017-07-03"
"31989R2083","1989-07-13"
"31991R2402","1991-08-08"
"31978R2737","1978-11-25"
"31982R1157","1982-05-15"
"31978R2169","1978-09-15"
"31967R0103","1967-05-29"
"31998R0084","1997-12-19"
"32004R1435","2004-06-22"
"31984R1735","1984-06-18"
"32014R0043","2014-01-20"
"32013R1260","2013-11-20"
"32013R0524","2013-05-21"
"32004R0797","2004-04-26"
"31995R1644","1995-06-29"
"32001R0132","2001-01-22"
"32005R0639","2005-04-25"
"31992R3904","1992-12-17"
"31979R3064","1979-12-20"
"32008R0243","2008-03-17"
"32014R0509","2014-05-15"
"31984R3279","1984-11-22"
"31967R0472","1967-08-24"
"31995R1263","1995-06-01"
"31973R1170","1973-05-05"
"32000R0434","2000-02-25"
"31981R2648","1981-09-11"
"32004R2141","2004-12-15"
"31999R0180","1999-01-26"
"31988R3309","1988-10-27"
"32013R0536","2013-06-11"
"31998R2271","1998-10-21"
"32012R0907","2012-08-20"
"32003R1807","2003-10-14"
"32004R1784","2004-10-14"
"31989R0576","1989-03-07"
"32004R0735","2004-04-20"
"31999R1995","1999-09-17"
"32009R0786","2009-08-27"
"32003R0858","2003-05-17"
"32017R1517","2017-08-31"
"31990R0390","1990-02-16"
"31997R1711","1997-09-02"
"31985R1336","1985-05-23"
"32004R1580","2004-09-08"
"32008R1022","2008-10-17"
"32000R2634","2000-11-30"
"32005R1010","2005-06-30"
"32005R1449","2005-09-05"
"31975R0629","1975-03-13"
"32005R1245","2005-07-29"
"31989R0291","1989-02-03"
"32003R2113","2003-12-01"
"32001R2570","2001-12-20"
"32002R0455","2002-03-13"
"32007R1338","2007-11-15"
"32015R1052","2015-07-01"
"32012R0505","2012-06-14"
"31989R3645","1989-12-06"
"31995R2067","1995-08-30"
"31980R0580","1980-03-08"
"31999R2014","1999-09-20"
"31988R1712","1988-06-18"
"31998R1085","1998-05-27"
"32004R1224","2004-07-01"
"31999R0931","1999-05-03"
"32007R0094","2007-01-31"
"31977R1697","1977-07-28"
"32004R0591","2004-03-30"
"31993R2482","1993-09-07"
"31997R0346","1997-02-26"
"31999R0890","1999-04-29"
"31987R1270","1987-05-06"
"31999R1998","1999-09-17"
"31992R1652","1992-06-26"
"31990R1630","1990-06-19"
"31971R2451","1971-11-15"
"31995R2835","1995-12-07"
"31985R3211","1985-11-15"
"32002R0094","2002-01-18"
"31980R1710","1980-06-27"
"32005R0788","2005-05-25"
"32015R0554","2015-04-07"
"32008R0111","2008-02-06"
"32001R1769","2001-09-06"
"31972R1522","1972-07-18"
"32014R1253","2014-07-07"
"31994R0856","1994-04-16"
"31983R0569","1983-03-12"
"31996R1243","1996-06-28"
"31994R0178","1994-01-29"
"31989R2983","1989-10-04"
"31990R2477","1990-08-29"
"31980R2210","1980-06-27"
"32014R0404","2014-02-17"
"31991R2608","1991-08-31"
"31976R2146","1976-09-01"
"31995R1308","1995-06-08"
"32004R1503","2004-08-24"
"31994R0079","1994-01-18"
"31993R2557","1993-09-16"
"31986R2648","1986-08-22"
"32010R0097","2010-02-04"
"31970R2355","1970-11-24"
"31991R3281","1991-10-22"
"32004R2122","2004-12-13"
"31993R3111","1993-11-10"
"32011R1315","2011-12-15"
"32009R0692","2009-07-30"
"32009R0281","2009-04-06"
"32000R0861","2000-04-27"
"32007R1255","2007-10-25"
"32004R1822","2004-10-20"
"31998R2283","1998-10-22"
"31989R0636","1989-03-14"
"31973R1336","1973-05-23"
"31997R1364","1997-07-16"
"31988R3650","1988-11-24"
"32017R1136","2017-06-14"
"32010R0290","2010-04-06"
"31980R2994","1980-11-21"
"32002R0802","2002-05-15"
"31993R1246","1993-05-19"
"31993R3217","1993-11-25"
"31995R1807","1995-07-25"
"31995R1354","1995-06-14"
"32012R0897","2012-10-01"
"31982R1580","1982-06-14"
"31995R1985","1995-08-14"
"31980R1552","1980-06-20"
"31982R0891","1982-04-20"
"32007R0248","2007-03-08"
"31981R3494","1981-12-03"
"31986R2975","1986-09-29"
"31992R2689","1992-09-17"
"31995R2518","1995-10-27"
"32017R0158","2017-01-30"
"32016R1696","2016-09-21"
"31989R1158","1989-04-29"
"32010R0358","2010-04-23"
"31985R2770","1985-10-01"
"31990R1246","1990-05-10"
"32014R0715","2014-06-26"
"31999R0446","1999-02-26"
"31994R0157","1994-01-28"
"32016R2308","2016-12-19"
"31984R0556","1984-02-29"
"32000R2834","2000-12-22"
"31991R0995","1991-04-24"
"31992R0557","1992-03-05"
"31971R2408","1971-11-11"
"31990R2629","1990-09-13"
"31985R1248","1985-05-13"
"31990R1187","1990-05-07"
"31977R2909","1977-12-19"
"31991R2937","1991-10-01"
"31997R1187","1997-06-25"
"31992R1536","1992-06-09"
"32008R1007","2008-09-24"
"32002R0154","2002-01-21"
"32002R1146","2002-06-25"
"31986R3856","1986-12-16"
"31985R3645","1985-12-19"
"32008R0221","2008-03-10"
"31985R1492","1985-05-23"
"32014R0282","2014-03-11"
"31986R1459","1986-05-13"
"32014R0257","2014-02-26"
"32000R1668","2000-07-17"
"32004R1691","2004-09-24"
"31988R3225","1988-10-17"
"31990R1799","1990-06-27"
"31985R3774","1985-12-20"
"31995R2961","1995-12-18"
"31981R0979","1981-04-08"
"31989R1754","1989-06-21"
"32004R2181","2004-12-16"
"32000R2658","2000-11-29"
"31989R3578","1989-12-01"
"31981R1114","1981-04-29"
"31992R3786","1992-12-29"
"31974R1439","1974-06-04"
"31991R2892","1991-10-01"
"31983R2414","1983-08-26"
"32012R0980","2012-10-17"
"32010R1182","2010-12-13"
"31986R0822","1986-03-21"
"31998R0914","1998-04-29"
"32010R0394","2010-05-06"
"31990R3664","1990-12-18"
"31979R0610","1979-03-31"
"32007R1166","2007-10-05"
"32009R0811","2009-09-04"
"32005R1121","2005-07-14"
"31988R2502","1988-08-10"
"32000R0909","2000-05-02"
"31987R3723","1987-12-12"
"31992R0851","1992-04-04"
"31995R2807","1995-12-05"
"31998R0395","1998-02-19"
"31993R1282","1993-05-27"
"31994R1443","1994-06-23"
"31979R0524","1979-03-21"
"31995R0644","1995-03-24"
"31980R1425","1980-06-07"
"32007R1485","2007-12-14"
"32003R1000","2003-06-11"
"31980R0720","1980-03-26"
"31993R3626","1993-12-29"
"31986R1924","1986-06-23"
"31989R1513","1989-06-01"
"31990R3102","1990-10-26"
"31995R0406","1995-02-27"
"31976R0719","1976-03-30"
"31987R2289","1987-07-30"
"31998R0986","1998-05-08"
"31988R0029","1988-01-08"
"31988R1253","1988-05-06"
"31999R1812","1999-08-18"
"32001R2599","2001-12-28"
"32000R0841","2000-04-26"
"32001R1166","2001-06-14"
"31995R2888","1995-12-14"
"32004R0556","2004-03-25"
"32006R0210","2006-02-07"
"31985R2348","1985-08-13"
"31992R1295","1992-05-22"
"31989R2827","1989-09-22"
"32009R1154","2009-11-27"
"31993R1713","1993-06-30"
"31987R0494","1987-02-18"
"32007R1003","2007-08-30"
"31985R0492","1985-02-28"
"31973R2622","1973-09-28"
"31995R2203","1995-09-18"
"31980R0517","1980-02-29"
"31990R2222","1990-07-30"
"32013R0393","2013-04-29"
"32010R0767","2010-08-27"
"31977R2927","1977-12-29"
"32007R0949","2007-08-09"
"31990R3906","1990-12-19"
"31977R2452","1977-11-08"
"32000R0907","2000-05-02"
"31997R1112","1997-06-18"
"31994R1709","1994-07-14"
"31986R0143","1986-01-24"
"31986R0908","1986-03-27"
"31984R2438","1984-08-23"
"32006R1769","2006-11-30"
"31984R0296","1984-02-04"
"31974R3076","1974-12-06"
"31987R1059","1987-04-15"
"31985R3416","1985-12-04"
"32014R0889","2014-08-14"
"31971R1350","1971-06-29"
"31970R0232","1970-02-07"
"31998R2218","1998-10-15"
"32012R0502","2012-06-13"
"31990R3098","1990-10-27"
"31982R3032","1982-11-17"
"31989R1757","1989-06-19"
"31991R2303","1991-08-01"
"31999R0573","1999-03-16"
"31976R1189","1976-05-21"
"32004R0580","2004-03-26"
"32001R0115","2001-01-19"
"31997R1906","1997-09-30"
"31975R0702","1975-03-17"
"31967R0902","1967-11-25"
"31994R0833","1994-04-14"
"31975R3410","1975-12-31"
"31994R0579","1994-03-16"
"31991R2097","1991-07-16"
"31979R0090","1979-01-19"
"31991R1654","1991-06-15"
"32003R1304","2003-07-23"
"31993R0079","1993-01-19"
"31991R2338","1991-08-01"
"31988R2830","1988-09-15"
"31985R0989","1985-04-18"
"32014R1313","2014-12-10"
"31975R3303","1975-12-16"
"31979R2843","1979-12-18"
"31988R3857","1988-12-13"
"31989R0670","1989-03-17"
"31964R0195","1964-12-27"
"31995R2920","1995-12-18"
"31978R2081","1978-09-01"
"31970R0459","1970-03-11"
"31991R1483","1991-05-31"
"32013R0581","2013-06-17"
"32008R0924","2008-09-19"
"31974R0978","1974-04-25"
"32002R2305","2002-12-20"
"31968R1431","1968-09-13"
"32006R1655","2006-11-09"
"32003R0548","2003-03-27"
"31995R2484","1995-10-25"
"31989R3860","1989-12-20"
"31970R1577","1970-08-05"
"31968R1414","1968-09-13"
"32009R1037","2009-10-30"
"32000R1178","2000-05-31"
"32012R1154","2012-12-05"
"32001R0275","2001-02-09"
"31991R3380","1991-11-20"
"32000R1271","2000-06-16"
"31977R1176","1977-05-31"
"31973R0686","1973-03-08"
"31985R0429","1985-02-21"
"32004R1850","2004-10-25"
"31996R0449","1996-03-12"
"31987R0063","1987-01-09"
"31993R0526","1993-03-08"
"31991R1612","1991-06-12"
"31998R0288","1998-02-04"
"32010R0581","2010-07-01"
"31993R1494","1993-06-19"
"31971R0715","1971-04-03"
"31992R0064","1992-01-11"
"31988R1751","1988-06-22"
"31993R3346","1993-12-06"
"32015R1543","2015-09-15"
"31989R0660","1989-03-14"
"31995R1018","1995-05-05"
"31974R1855","1974-07-16"
"32006R0488","2006-03-24"
"31987R1628","1987-06-12"
"32011R1021","2011-10-14"
"31973R0800","1973-03-24"
"32002R0312","2002-02-18"
"31993R3221","1993-11-22"
"31985R0231","1985-01-29"
"31990R2147","1990-07-16"
"32011R0572","2011-06-16"
"32006R1989","2006-12-21"
"31988R1315","1988-05-03"
"32000R1086","2000-05-22"
"31995R1935","1995-06-22"
"31985R1202","1985-05-07"
"31974R3288","1974-12-02"
"31990R1907","1990-06-26"
"31984R1301","1984-05-07"
"31985R2616","1985-09-16"
"32011R0693","2011-07-06"
"31993R2554","1993-09-13"
"32006R1870","2006-12-11"
"32005R1775","2005-09-28"
"31989R2396","1989-07-28"
"32005R1207","2005-07-27"
"31998R1132","1998-05-29"
"32014R0419","2014-04-24"
"31982R2648","1982-10-02"
"31999R2340","1999-11-03"
"31986R1288","1986-05-01"
"31997R1332","1997-07-10"
"31996R1928","1996-10-07"
"32004R0429","2004-03-04"
"32013R0887","2013-07-11"
"32016R0125","2016-01-29"
"31982R1222","1982-05-20"
"32015R0488","2014-09-04"
"31982R2092","1982-07-30"
"32004R1847","2004-10-22"
"31999R2240","1999-10-21"
"32014R0277","2014-03-19"
"32006R0867","2006-06-13"
"32003R1334","2003-07-25"
"31994R0454","1994-03-01"
"31976R0759","1976-04-02"
"31997R1093","1997-06-16"
"32009R0539","2009-06-18"
"31982R3170","1982-11-27"
"32010R0708","2010-08-05"
"31986R3157","1986-10-16"
"31993R2272","1993-08-13"
"31965R0002","1965-01-11"
"31979R0484","1979-03-13"
"31977R1864","1977-08-13"
"31972R0913","1972-05-04"
"31994R1931","1994-07-30"
"31972R2836","1972-12-19"
"32004R1239","2004-07-05"
"32000R1821","2000-08-25"
"32012R0946","2012-07-12"
"31996R1540","1996-07-31"
"31968R0419","1968-04-05"
"31998R2754","1998-12-18"
"31986R0403","1986-02-22"
"31984R1901","1984-07-05"
"32016R0648","2016-04-25"
"31996R1385","1996-07-17"
"31995R1310","1995-06-08"
"31989R1453","1989-05-27"
"31997R1142","1997-06-23"
"31995R0580","1995-03-15"
"31971R1641","1971-07-27"
"31999R1370","1999-06-25"
"31973R0380","1973-02-14"
"31972R2317","1972-10-31"
"32004R0589","2004-03-30"
"31993R3084","1993-11-10"
"31981R0615","1981-03-10"
"31981R1517","1981-06-04"
"32003R1323","2003-07-24"
"32012R0564","2012-06-27"
"31982R0088","1982-01-16"
"31988R1082","1988-04-27"
"31972R2544","1972-12-06"
"31997R1261","1997-07-01"
"31989R3330","1989-11-07"
"31986R0651","1986-03-11"
"32002R2186","2002-12-06"
"31983R3628","1983-12-23"
"32004R0771","2004-04-23"
"32014R1299","2014-11-18"
"31978R2757","1978-11-28"
"31987R3843","1987-12-18"
"31976R0867","1976-04-14"
"31984R0261","1984-02-01"
"31989R3568","1989-11-30"
"31984R1810","1984-06-29"
"31971R1186","1971-06-08"
"31973R0906","1973-04-02"
"31974R0522","1974-03-05"
"32002R0694","2002-04-23"
"31985R0420","1985-02-18"
"32003R0728","2003-04-25"
"31973R3310","1973-12-08"
"31995R3035","1995-12-29"
"31984R0105","1984-01-17"
"32001R1400","2001-07-10"
"31988R0105","1988-01-16"
"31982R0277","1982-02-05"
"32012R0848","2012-09-19"
"31982R2442","1982-09-07"
"32005R2073","2005-11-15"
"31977R1693","1977-07-25"
"32000R1004","2000-05-12"
"31991R2159","1991-07-24"
"32007R0813","2007-07-11"
"32011R1199","2011-11-21"
"32010R0987","2010-11-03"
"32015R1567","2015-09-21"
"31986R3818","1986-12-15"
"31973R0228","1973-01-31"
"32014R0927","2014-08-27"
"32005R0280","2005-02-18"
"31969R2085","1969-10-24"
"32004R1531","2004-08-26"
"31988R2842","1988-09-16"
"32016R0164","2016-01-28"
"31977R2509","1977-11-16"
"31989R2974","1989-10-02"
"32009R0656","2009-07-23"
"31991R2629","1991-09-04"
"32007R0642","2007-06-11"
"31981R3286","1981-11-19"
"32009R0896","2009-09-25"
"32005R0151","2005-01-28"
"31986R0598","1986-02-28"
"31983R2680","1983-09-27"
"31982R0284","1982-02-05"
"32003R0674","2003-04-14"
"31989R1774","1989-06-21"
"31987R0812","1987-03-21"
"32014R0789","2014-07-18"
"32014R0201","2014-03-03"
"32005R1475","2005-09-09"
"32001R2267","2001-11-22"
"32008R0127","2008-02-13"
"31978R2606","1978-11-08"
"31992R0713","1992-03-20"
"31994R1900","1994-07-27"
"31997R1704","1997-08-29"
"32000R1441","2000-06-30"
"31988R0589","1988-03-03"
"32014R0385","2014-04-03"
"31976R0012","1976-01-08"
"32008R0623","2008-06-30"
"31989R3999","1989-12-29"
"31994R0374","1994-02-18"
"31991R3386","1991-11-21"
"32000R0100","2000-01-17"
"31982R1207","1982-05-18"
"32013R0530","2013-06-10"
"31989R0310","1989-02-08"
"31974R2024","1974-08-01"
"31970R1856","1970-09-15"
"31997R2296","1997-11-19"
"31983R0721","1983-03-29"
"31987R0698","1987-03-11"
"31983R0459","1983-03-01"
"32007R0318","2007-03-23"
"31976R1636","1976-07-07"
"32014R0680","2014-04-16"
"32013R0045","2013-01-17"
"32005R0976","2005-06-24"
"31981R0438","1981-01-20"
"32007R0052","2007-01-23"
"32005R1665","2005-10-12"
"32004R1944","2004-11-10"
"31975R1145","1975-04-30"
"32003R0854","2003-05-16"
"31975R3034","1975-11-19"
"31993R2848","1993-10-19"
"31988R4247","1988-12-21"
"31998R0551","1998-03-09"
"31992R2655","1992-09-08"
"31987R3911","1987-12-22"
"32014R0038","2014-01-15"
"31987R1915","1987-07-02"
"32011R1227","2011-10-25"
"32009R0175","2009-03-05"
"31999R0064","1998-12-18"
"32009R0880","2009-09-07"
"32009R0713","2009-07-13"
"31997R2596","1997-12-18"
"32014R0223","2014-03-11"
"32013R0575","2013-06-26"
"31984R2262","1984-07-17"
"31998R2164","1998-10-05"
"31997R1468","1997-07-22"
"32007R1107","2007-09-26"
"31990R1198","1990-05-07"
"32011R0511","2011-05-11"
"31990R0474","1990-02-22"
"31974R2221","1974-08-28"
"32007R1470","2007-12-13"
"31971R2777","1971-12-20"
"31973R3570","1973-12-31"
"31983R1613","1983-06-15"
"31976R1986","1976-08-10"
"32012R0341","2012-04-19"
"31972R0577","1972-03-23"
"31985R0131","1985-01-18"
"31992R2572","1992-09-03"
"32015R0304","2015-02-25"
"32002R0631","2002-04-11"
"31992R2759","1992-09-23"
"31979R1643","1979-07-31"
"32004R0384","2004-03-01"
"31997R2418","1997-12-05"
"31991R0429","1991-02-23"
"31988R2833","1988-09-13"
"31996R0260","1996-02-12"
"31997R2585","1997-12-19"
"32012R0092","2012-02-02"
"32001R2396","2001-12-07"
"31986R1123","1986-04-18"
"31989R3598","1989-12-01"
"31992R2477","1992-08-27"
"32011R0573","2011-06-16"
"31982R2680","1982-10-06"
"31993R2373","1993-08-28"
"32006R0470","2006-03-22"
"31994R0614","1994-03-19"
"31990R2614","1990-09-11"
"32014R1290","2014-12-04"
"32004R0321","2004-02-25"
"31978R2004","1978-08-23"
"31981R1118","1981-04-28"
"32002R1083","2002-06-21"
"31978R3042","1978-12-18"
"31995R1053","1995-05-11"
"32006R0303","2006-02-20"
"32013R0737","2013-07-30"
"31985R1830","1985-07-02"
"31990R0963","1990-04-18"
"31983R0580","1983-03-16"
"31989R1198","1989-05-04"
"31991R2301","1991-08-01"
"32013R0453","2013-05-07"
"32007R0189","2007-02-23"
"31977R1733","1977-07-30"
"31975R1120","1975-04-17"
"31994R0976","1994-04-30"
"32005R2147","2005-12-23"
"31977R0807","1977-04-21"
"32000R0216","2000-01-26"
"31975R1541","1975-06-16"
"32004R1164","2004-06-24"
"31972R0770","1972-04-18"
"31975R3393","1975-12-31"
"32011R0618","2011-06-24"
"31993R3323","1993-12-03"
"31987R3616","1987-12-01"
"31987R1986","1987-07-07"
"32017R1862","2017-10-16"
"31986R3486","1986-11-14"
"31970R1579","1970-08-04"
"32006R1213","2006-08-10"
"32008R0584","2008-06-20"
"31995R2254","1995-09-26"
"32003R1291","2003-07-18"
"31982R2814","1982-10-21"
"31989R2732","1989-09-08"
"31997R0133","1997-01-24"
"32012R0630","2012-07-12"
"32009R0295","2009-03-18"
"31970R2096","1970-10-21"
"31994R1076","1994-05-06"
"31973R0336","1973-02-09"
"32013R0061","2013-01-23"
"31997R0589","1997-04-02"
"32015R1592","2015-09-18"
"32010R0289","2010-04-06"
"31972R0650","1972-03-30"
"31997R1825","1997-09-22"
"31995R2258","1995-09-26"
"32013R0595","2013-06-21"
"31989R2986","1989-10-02"
"32005R1560","2005-09-23"
"31998R0980","1998-05-08"
"31995R1384","1995-06-19"
"32002R0336","2002-02-22"
"31987R4124","1987-12-21"
"31989R0566","1989-03-04"
"31986R0032","1986-01-09"
"31996R0524","1996-03-26"
"32001R2460","2001-12-14"
"32016R0174","2016-02-09"
"31988R3694","1988-11-26"
"31986R1231","1986-04-28"
"32008R1294","2008-12-18"
"31983R0338","1983-02-10"
"32000R0694","2000-03-31"
"31978R1695","1978-07-20"
"32000R2222","2000-06-07"
"32014R1011","2014-09-22"
"32002R1136","2002-06-27"
"31982R1949","1982-07-20"
"32002R0978","2002-06-07"
"32011R0298","2011-03-25"
"31983R0387","1983-02-18"
"31980R3477","1980-12-30"
"31996R0141","1996-01-26"
"32008R0069","2008-01-25"
"31980R1287","1980-05-28"
"31986R3982","1986-12-22"
"31981R0827","1981-04-01"
"32017R0358","2017-02-28"
"32001R0867","2001-05-02"
"31967R0367","1967-07-25"
"32006R0306","2006-02-21"
"31979R1747","1979-08-09"
"31982R2910","1982-10-30"
"32012R0568","2012-06-28"
"31978R2812","1978-12-01"
"31972R0364","1972-02-23"
"31992R1342","1992-05-27"
"32002R1059","2002-06-18"
"32007R0731","2007-06-27"
"32002R2082","2002-11-22"
"32017R0270","2017-02-16"
"31968R1757","1968-11-06"
"31996R2238","1996-11-22"
"32014R1302","2014-11-18"
"31994R3095","1994-12-12"
"32000R2228","2000-10-09"
"31989R0176","1989-01-23"
"32005R0838","2005-05-30"
"31980R2517","1980-09-30"
"31985R1680","1985-06-19"
"32007R0835","2007-07-10"
"31997R2634","1997-12-18"
"31990R2737","1990-09-24"
"32006R0584","2006-04-10"
"32001R1142","2001-06-07"
"31989R2903","1989-09-25"
"31986R0468","1986-02-25"
"31992R2795","1992-09-21"
"32006R1084","2006-07-11"
"31994R2063","1994-07-27"
"31994R3288","1994-12-22"
"32010R0540","2010-06-16"
"31987R1976","1987-07-02"
"31995R3091","1995-12-22"
"31974R0075","1974-01-09"
"32001R1526","2001-07-26"
"31979R0789","1979-04-21"
"31979R1692","1979-07-31"
